id_cliente;status;categoria_churn;saida_trimestre
6557-BZXLQ;Stayed;;No
4832-VRBMR;Stayed;;No
7901-TBKJX;Stayed;;No
9919-FZDED;Stayed;;No
7206-PQBBZ;Stayed;;No
4079-VTGLK;Stayed;;No
2931-VUVJN;Stayed;;No
2878-RMWXY;Stayed;;No
7375-WMVMT;Stayed;;No
7622-FWGEW;Stayed;;No
0380-NEAVX;Stayed;;No
8495-LJDFO;Stayed;;No
1302-UHBDD;Stayed;;No
3597-YASZG;Stayed;;No
3420-ZDBMA;Stayed;;No
3398-GCPMU;Stayed;;No
1013-QCWAM;Stayed;;No
0336-PIKEI;Stayed;;No
7322-OCWHC;Stayed;;No
5732-IKGQH;Stayed;;No
0093-EXYQL;Stayed;;No
9168-INPSZ;Stayed;;No
0015-UOCOJ;Stayed;;No
5334-AFQJB;Stayed;;No
2754-SDJRD;Stayed;;No
1465-LNTLJ;Stayed;;No
4706-DGAHW;Joined;;No
8552-OBVRU;Stayed;;No
9776-OJUZI;Stayed;;No
0869-PAPRP;Stayed;;No
4238-JSSWH;Stayed;;No
9121-PHQSR;Stayed;;No
9796-MVYXX;Stayed;;No
7268-IGMFD;Stayed;;No
0013-SMEOE;Stayed;;No
2573-GYRUU;Stayed;;No
6486-LHTMA;Stayed;;No
4083-BFNYK;Stayed;;No
1089-HDMKP;Stayed;;No
0141-YEAYS;Stayed;;No
9603-OAIHC;Joined;;No
8406-LNMHF;Stayed;;No
0023-UYUPN;Stayed;;No
6360-SVNWV;Stayed;;No
9050-IKDZA;Joined;;No
1197-BVMVG;Stayed;;No
5198-EFNBM;Stayed;;No
7516-GMHUV;Stayed;;No
6614-YWYSC;Stayed;;No
8735-SDUFN;Stayed;;No
7016-NVRIC;Stayed;;No
9825-YCXWZ;Stayed;;No
2000-DHJUY;Stayed;;No
9796-BPKIW;Stayed;;No
9137-NOQKA;Joined;;No
7748-UMTRK;Stayed;;No
6463-MVYRY;Stayed;;No
4526-ZJJTM;Stayed;;No
5315-CKEQK;Stayed;;No
0907-HQNTS;Stayed;;No
8250-ZNGGW;Stayed;;No
8166-ORCHU;Stayed;;No
1855-CFULU;Stayed;;No
8628-MFKAX;Stayed;;No
9508-ILZDG;Stayed;;No
6128-AQBMT;Stayed;;No
4295-YURET;Stayed;;No
7693-QPEFS;Stayed;;No
0924-BJCRC;Stayed;;No
5533-NHFRF;Stayed;;No
4360-QRAVE;Stayed;;No
8433-WPJTV;Stayed;;No
5387-ASZNZ;Stayed;;No
2277-DJJDL;Stayed;;No
6963-EZQEE;Stayed;;No
2452-KDRRH;Stayed;;No
5248-RPYWW;Stayed;;No
7923-IYJWY;Stayed;;No
1658-TJVOA;Stayed;;No
0674-DGMAQ;Stayed;;No
2761-XECQW;Stayed;;No
8059-UDZFY;Stayed;;No
7740-BTPUX;Stayed;;No
8648-PFRMP;Stayed;;No
8996-ZROXE;Stayed;;No
2207-QPJED;Stayed;;No
0516-QREYC;Stayed;;No
3865-QBWSJ;Stayed;;No
5857-TYBCJ;Stayed;;No
4176-RELJR;Stayed;;No
7924-GJZFI;Stayed;;No
5897-ZYEKH;Stayed;;No
5456-ITGIC;Stayed;;No
8070-AAWZP;Stayed;;No
6860-YRJZP;Stayed;;No
9391-DXGGG;Stayed;;No
9844-FELAJ;Stayed;;No
8395-ETZKQ;Stayed;;No
8336-TAVKX;Stayed;;No
0581-BXBUB;Stayed;;No
5150-ITWWB;Joined;;No
9281-OFDMF;Stayed;;No
7636-OWBPG;Stayed;;No
0549-CYCQN;Stayed;;No
0928-JMXNP;Stayed;;No
3629-ZNKXA;Stayed;;No
4827-LTQRJ;Stayed;;No
0136-IFMYD;Stayed;;No
5144-TVGLP;Stayed;;No
9659-ZTWSM;Stayed;;No
2195-VVRJF;Stayed;;No
1125-SNVCK;Stayed;;No
2545-EBUPK;Joined;;No
2172-EJXVF;Stayed;;No
8659-HDIYE;Stayed;;No
4680-KUTAJ;Stayed;;No
2883-ILGWO;Stayed;;No
1167-OYZJF;Stayed;;No
4806-DXQCE;Stayed;;No
5996-NRVXR;Stayed;;No
0100-DUVFC;Stayed;;No
5397-TUPSH;Stayed;;No
6773-LQTVT;Stayed;;No
9402-ORRAH;Stayed;;No
4840-ORQXB;Stayed;;No
3982-DQLUS;Stayed;;No
3756-VNWDH;Stayed;;No
2921-XWDJH;Stayed;;No
9799-CAYJJ;Joined;;No
6814-ZPWFQ;Stayed;;No
5019-GQVCR;Stayed;;No
2880-FPNAE;Joined;;No
1568-BEKZM;Stayed;;No
2045-BMBTJ;Stayed;;No
6741-EGCBI;Stayed;;No
1730-ZMAME;Stayed;;No
5913-INRQV;Stayed;;No
6185-TASNN;Joined;;No
1925-LFCZZ;Stayed;;No
8707-RMEZH;Stayed;;No
9373-WSLOY;Stayed;;No
9819-FBNSV;Stayed;;No
9544-PYPSJ;Stayed;;No
3878-AVSOQ;Joined;;No
3258-SYSWS;Stayed;;No
0512-FLFDW;Stayed;;No
2107-FBPTK;Stayed;;No
1016-DJTSV;Stayed;;No
5699-BNCAS;Stayed;;No
2900-PHPLN;Stayed;;No
4039-PIMHX;Stayed;;No
7826-VVKWT;Stayed;;No
5288-AHOUP;Stayed;;No
7134-HBPBS;Stayed;;No
4415-WNGVR;Stayed;;No
1309-XGFSN;Stayed;;No
0650-BWOZN;Stayed;;No
4304-XUMGI;Stayed;;No
9481-IEBZY;Stayed;;No
1080-BWSYE;Stayed;;No
3786-WOVKF;Stayed;;No
5816-SCGFC;Stayed;;No
9278-VZKCD;Stayed;;No
8261-GWDBQ;Stayed;;No
6173-GOLSU;Stayed;;No
8720-RQSBJ;Joined;;No
7225-CBZPL;Stayed;;No
3692-JHONH;Stayed;;No
1200-TUZHR;Stayed;;No
7130-CTCUS;Stayed;;No
0420-HLGXF;Stayed;;No
3657-COGMW;Stayed;;No
4334-HOWRP;Stayed;;No
4098-NAUKP;Stayed;;No
3308-JSGML;Stayed;;No
6199-IWKGC;Stayed;;No
2675-DHUTR;Stayed;;No
7446-YPODE;Stayed;;No
9522-BNTHX;Stayed;;No
0531-ZZJWQ;Stayed;;No
2688-BHGOG;Stayed;;No
0916-QOFDP;Stayed;;No
8910-LEDAG;Stayed;;No
3452-GWUIN;Stayed;;No
7278-CKDNC;Stayed;;No
8450-UYIBU;Stayed;;No
3836-FZSDJ;Stayed;;No
0187-QSXOE;Stayed;;No
7733-UDMTP;Stayed;;No
6904-JLBGY;Stayed;;No
6917-YACBP;Stayed;;No
4223-WOZCM;Joined;;No
5917-RYRMG;Stayed;;No
8224-DWCKX;Stayed;;No
1768-HNVGJ;Stayed;;No
4395-PZMSN;Stayed;;No
5446-DKWYW;Stayed;;No
8107-KNCIM;Stayed;;No
5451-YHYPW;Stayed;;No
7629-WFGLW;Stayed;;No
8818-DOPVL;Stayed;;No
7044-YAACC;Stayed;;No
8189-XRIKE;Stayed;;No
3740-RLMVT;Stayed;;No
2186-QZEYA;Stayed;;No
5599-HVLTW;Stayed;;No
9208-OLGAQ;Stayed;;No
3244-CQPHU;Stayed;;No
2674-MLXMN;Stayed;;No
9708-HPXWZ;Stayed;;No
5792-JALQC;Stayed;;No
2675-OTVVJ;Stayed;;No
0537-QYZZN;Stayed;;No
3340-QBBFM;Stayed;;No
2277-VWCNI;Stayed;;No
7576-JMYWV;Stayed;;No
5227-JSCFE;Stayed;;No
1608-GMEWB;Stayed;;No
2665-NPTGL;Stayed;;No
0442-ZXKVS;Stayed;;No
0575-CUQOV;Stayed;;No
5329-KRDTM;Stayed;;No
0707-HOVVN;Stayed;;No
9518-XXBXE;Stayed;;No
0423-UDIJQ;Stayed;;No
9029-FEGVJ;Stayed;;No
8999-XXGNS;Stayed;;No
0471-ARVMX;Stayed;;No
7524-VRLPL;Stayed;;No
4884-TVUQF;Stayed;;No
8065-BVEPF;Stayed;;No
6350-XFYGW;Stayed;;No
8755-IWJHN;Stayed;;No
4480-QQRHC;Stayed;;No
0929-PECLO;Stayed;;No
9470-YFUYI;Stayed;;No
7402-EYFXX;Stayed;;No
1986-PHGZF;Stayed;;No
8024-XNAFQ;Stayed;;No
2988-GBIVW;Stayed;;No
5956-YHHRX;Stayed;;No
6008-NAIXK;Stayed;;No
4007-NHVHI;Stayed;;No
8979-CAMGB;Stayed;;No
7813-ZGGAW;Stayed;;No
6583-KQJLK;Stayed;;No
6139-ZZRBQ;Stayed;;No
7594-LZNWR;Stayed;;No
3996-ZNWYK;Stayed;;No
8760-ZRHKE;Stayed;;No
5216-WASFJ;Stayed;;No
4948-WBBKL;Stayed;;No
8348-JLBUG;Stayed;;No
3339-EAQNV;Stayed;;No
5730-RIITO;Stayed;;No
7515-LODFU;Stayed;;No
8041-TMEID;Stayed;;No
6941-KXRRV;Stayed;;No
4501-UYKBC;Stayed;;No
5304-EFJLP;Stayed;;No
8875-AKBYH;Stayed;;No
0533-UCAAU;Stayed;;No
1394-SUIUH;Stayed;;No
8565-WUXZU;Stayed;;No
2055-BFOCC;Stayed;;No
4584-LBNMK;Stayed;;No
3898-GUYTS;Stayed;;No
3703-KBKZP;Stayed;;No
5117-IFGPS;Stayed;;No
2197-OMWGI;Stayed;;No
7852-LECYP;Stayed;;No
8595-SIZNC;Stayed;;No
8920-NAVAY;Stayed;;No
9699-UBQFS;Stayed;;No
1261-FWTTE;Stayed;;No
3528-HFRIQ;Stayed;;No
3320-VEOYC;Stayed;;No
9758-MFWGD;Stayed;;No
1360-JYXKQ;Stayed;;No
6925-BAYGL;Stayed;;No
4135-FRWKJ;Stayed;;No
6551-ZCOTS;Stayed;;No
5995-SNNEW;Stayed;;No
5371-VYLSX;Stayed;;No
4128-ETESU;Stayed;;No
3295-YVUSR;Joined;;No
8016-NCFVO;Stayed;;No
4119-ZYPZY;Stayed;;No
1078-TDCRN;Joined;;No
5439-WIKXB;Stayed;;No
2080-CAZNM;Stayed;;No
1028-FFNJK;Stayed;;No
3001-UNBTL;Stayed;;No
0786-IVLAW;Stayed;;No
4282-ACRXS;Stayed;;No
7668-XCFYV;Stayed;;No
5336-UFNZP;Stayed;;No
9233-PSYHO;Stayed;;No
8777-MBMTS;Stayed;;No
2615-YVMYX;Stayed;;No
2851-STERV;Stayed;;No
5419-JKZNQ;Stayed;;No
1409-PHXTF;Stayed;;No
9591-YVTEB;Stayed;;No
9309-BZGNT;Stayed;;No
8075-GXIUB;Stayed;;No
6723-WSNTY;Stayed;;No
2144-BFDSO;Stayed;;No
5647-FXOTP;Stayed;;No
6078-VESFR;Stayed;;No
9866-OCCKE;Stayed;;No
2786-GCDPI;Stayed;;No
3733-UOCWF;Stayed;;No
8490-BXHEO;Stayed;;No
7173-TETGO;Stayed;;No
6435-VWCCY;Stayed;;No
6726-NNFWD;Stayed;;No
7856-GANIL;Stayed;;No
0248-PGHBZ;Stayed;;No
7472-EQOAV;Stayed;;No
5985-BEHZK;Stayed;;No
9279-CJEOJ;Stayed;;No
8029-XYPWT;Stayed;;No
6646-JPPHA;Stayed;;No
7658-UYUQS;Stayed;;No
8746-BFOAJ;Stayed;;No
8023-QHAIO;Stayed;;No
8133-ANHHJ;Stayed;;No
1707-HABPF;Stayed;;No
6847-KJLTS;Stayed;;No
4619-EVPHY;Stayed;;No
4462-CYWMH;Stayed;;No
9334-GWGOW;Stayed;;No
4291-HYEBC;Stayed;;No
1576-PFZIW;Stayed;;No
0147-ESWWR;Stayed;;No
1217-VASWC;Stayed;;No
2522-WLNSF;Stayed;;No
5327-XOKKY;Stayed;;No
3312-ZWLGF;Stayed;;No
0795-XCCTE;Stayed;;No
7072-MBHEV;Stayed;;No
8050-DVOJX;Stayed;;No
8169-SAEJD;Stayed;;No
1580-BMCMR;Stayed;;No
4199-QHJNM;Stayed;;No
5135-GRQJV;Stayed;;No
2384-OVPSA;Stayed;;No
1371-WEPDS;Stayed;;No
3349-ANQNH;Stayed;;No
5937-EORGB;Stayed;;No
5539-HIVAK;Stayed;;No
4583-PARNH;Stayed;;No
1421-HCERK;Stayed;;No
0716-BQNDX;Stayed;;No
1162-ECVII;Stayed;;No
8695-ARGXZ;Stayed;;No
1697-NVVGY;Stayed;;No
9112-WSNPU;Stayed;;No
4976-LNFVV;Stayed;;No
2077-MPJQO;Stayed;;No
1480-IVEVR;Stayed;;No
4118-CEVPF;Stayed;;No
2428-HYUNX;Stayed;;No
9693-XMUOB;Stayed;;No
1635-NZATJ;Stayed;;No
9943-VSZUV;Stayed;;No
9355-NPPFS;Stayed;;No
5828-DWPIL;Stayed;;No
2931-FSOHN;Stayed;;No
9971-ZWPBF;Stayed;;No
8421-WZOOW;Stayed;;No
2957-JIRMN;Stayed;;No
5271-DBYSJ;Stayed;;No
3915-ODIYG;Stayed;;No
5671-UUNXD;Stayed;;No
4698-KVLLG;Stayed;;No
0282-NVSJS;Stayed;;No
7537-CBQUZ;Stayed;;No
4750-UKWJK;Stayed;;No
4884-ZTHVF;Stayed;;No
3055-OYMSE;Stayed;;No
1468-DEFNC;Stayed;;No
9605-WGJVW;Joined;;No
4627-MIHJH;Stayed;;No
5553-AOINX;Stayed;;No
3258-SANFR;Stayed;;No
4833-QTJNO;Stayed;;No
2322-VCZHZ;Stayed;;No
6383-ZTSIW;Stayed;;No
0118-JPNOY;Stayed;;No
9000-PLFUZ;Stayed;;No
7779-ORAEL;Stayed;;No
0644-OQMDK;Stayed;;No
1658-XUHBX;Stayed;;No
2378-HTWFW;Stayed;;No
3719-TDVQB;Stayed;;No
0201-MIBOL;Stayed;;No
8495-PRWFH;Stayed;;No
0439-IFYUN;Stayed;;No
6458-CYIDZ;Stayed;;No
1932-UEDCX;Stayed;;No
5188-HGMLP;Stayed;;No
5331-RGMTT;Stayed;;No
4476-OSWTN;Stayed;;No
6726-WEXXK;Stayed;;No
4023-RTIQM;Stayed;;No
7872-RDDLZ;Stayed;;No
3162-KKZXO;Stayed;;No
8904-OPDCK;Stayed;;No
6048-QBXKL;Joined;;No
6734-FQAJX;Stayed;;No
2378-VTKDH;Stayed;;No
2974-GGUXS;Stayed;;No
7994-XIRTR;Stayed;;No
5298-GSTLM;Stayed;;No
6121-TNHBO;Stayed;;No
5119-NZPTV;Joined;;No
3865-ZYKAD;Stayed;;No
2205-LPVGL;Stayed;;No
4868-AADLV;Stayed;;No
3256-EZDBI;Stayed;;No
4726-DLWQN;Stayed;;No
3518-FSTWG;Stayed;;No
0230-UBYPQ;Stayed;;No
1763-KUAAW;Stayed;;No
1104-TNLZA;Stayed;;No
5195-KPUNQ;Stayed;;No
3908-MKIMJ;Stayed;;No
6969-MVBAI;Stayed;;No
2453-SAFNS;Stayed;;No
7426-GSWPO;Stayed;;No
4909-JOUPP;Stayed;;No
6437-UDQJM;Stayed;;No
1226-IENZN;Stayed;;No
3411-WLRSQ;Joined;;No
0822-QGCXA;Stayed;;No
3588-WSTTJ;Stayed;;No
3798-EPWRR;Joined;;No
2452-MRMZF;Stayed;;No
4989-LIXVT;Stayed;;No
5481-NTDOH;Stayed;;No
0749-IRGQE;Stayed;;No
1754-GKYPY;Stayed;;No
1591-MQJTP;Stayed;;No
7471-MQPOS;Stayed;;No
3259-KNMRR;Stayed;;No
6120-RJKLU;Stayed;;No
4323-OHFOW;Stayed;;No
6563-VNPMN;Stayed;;No
2267-WTPYD;Stayed;;No
9129-UXERG;Stayed;;No
6229-LSCKB;Stayed;;No
6127-IYJOZ;Joined;;No
8065-QBYTO;Stayed;;No
7921-LMDFQ;Stayed;;No
5820-PTRYM;Stayed;;No
6211-WHMYA;Stayed;;No
3454-JFUBC;Stayed;;No
2451-YMUXS;Stayed;;No
4690-PKDQG;Stayed;;No
7789-CRUVC;Stayed;;No
9972-VAFJJ;Stayed;;No
5981-ZVXOT;Stayed;;No
2274-XUATA;Stayed;;No
0666-UXTJO;Stayed;;No
1035-IPQPU;Stayed;;No
2235-DWLJU;Stayed;;No
3605-JISKB;Stayed;;No
3668-QPYBK;Churned;Competitor;Yes
9237-HQITU;Churned;Other;Yes
9305-CDSKC;Churned;Other;Yes
7892-POOKP;Churned;Other;Yes
0280-XJGEX;Churned;Competitor;Yes
4190-MFLUW;Churned;Competitor;Yes
1066-JKSGK;Churned;Competitor;Yes
6467-CHFZW;Churned;Competitor;Yes
8665-UTDHZ;Churned;Competitor;Yes
8773-HHUOZ;Churned;Competitor;Yes
6047-YHPVI;Churned;Competitor;Yes
5380-WJKOV;Churned;Competitor;Yes
8168-UQWWF;Churned;Competitor;Yes
7760-OYPDY;Churned;Competitor;Yes
9420-LOJKX;Churned;Competitor;Yes
5698-BQJOH;Churned;Price;Yes
5919-TMRGD;Churned;Competitor;Yes
9191-MYQKX;Churned;Dissatisfaction;Yes
8637-XJIVR;Churned;Attitude;Yes
0278-YXOOG;Churned;Attitude;Yes
3192-NQECA;Churned;Competitor;Yes
0486-HECZI;Churned;Price;Yes
5299-RULOA;Churned;Price;Yes
0404-SWRVG;Churned;Dissatisfaction;Yes
6207-WIOLX;Churned;Attitude;Yes
3091-FYHKI;Churned;Dissatisfaction;Yes
2372-HWUHI;Churned;Other;Yes
4080-OGPJL;Churned;Other;Yes
2135-RXIHG;Churned;Competitor;Yes
3874-EQOEP;Churned;Competitor;Yes
0867-MKZVY;Churned;Price;Yes
3376-BMGFE;Churned;Dissatisfaction;Yes
1875-QIVME;Churned;Attitude;Yes
0691-JVSYA;Churned;Competitor;Yes
6317-YPKDH;Churned;Competitor;Yes
9367-WXLCH;Churned;Price;Yes
1918-ZBFQJ;Churned;Competitor;Yes
1024-GUALD;Churned;Dissatisfaction;Yes
2472-OVKUP;Churned;Dissatisfaction;Yes
1285-OKIPP;Churned;Attitude;Yes
7825-ECJRF;Churned;Dissatisfaction;Yes
7841-TZDMQ;Churned;Other;Yes
9408-SSNVZ;Churned;Other;Yes
0742-MOABM;Churned;Competitor;Yes
2232-DMLXU;Churned;Dissatisfaction;Yes
8937-RDTHP;Churned;Dissatisfaction;Yes
1251-KRREG;Churned;Price;Yes
0322-YINQP;Churned;Attitude;Yes
4629-NRXKX;Churned;Dissatisfaction;Yes
4959-JOSRX;Churned;Price;Yes
6323-AYBRX;Churned;Price;Yes
6366-ZGQGL;Churned;Dissatisfaction;Yes
5940-AHUHD;Churned;Attitude;Yes
6432-TWQLB;Churned;Dissatisfaction;Yes
4484-GLZOU;Churned;Other;Yes
9512-UIBFX;Churned;Other;Yes
5583-SXDAG;Churned;Other;Yes
3580-REOAC;Churned;Competitor;Yes
6390-DSAZX;Churned;Competitor;Yes
7563-BIUPC;Churned;Competitor;Yes
2321-OMBXY;Churned;Other;Yes
0122-OAHPZ;Churned;Competitor;Yes
2868-SNELZ;Churned;Competitor;Yes
4322-RCYMT;Churned;Competitor;Yes
6680-NENYN;Churned;Competitor;Yes
1343-EHPYB;Churned;Competitor;Yes
2034-GDRCN;Churned;Other;Yes
0219-YTZUE;Churned;Competitor;Yes
4572-DVCGN;Churned;Competitor;Yes
1010-DIAUQ;Churned;Competitor;Yes
0259-GBZSH;Churned;Competitor;Yes
9601-BRXPO;Churned;Competitor;Yes
6905-NIQIN;Churned;Competitor;Yes
5167-ZFFMM;Churned;Competitor;Yes
6599-CEBNN;Churned;Competitor;Yes
0979-PHULV;Churned;Competitor;Yes
4800-VHZKI;Churned;Competitor;Yes
7989-CHGTL;Churned;Competitor;Yes
0578-SKVMF;Churned;Competitor;Yes
9063-ZGTUY;Churned;Price;Yes
2957-LOLHO;Churned;Competitor;Yes
7752-XUSCI;Churned;Other;Yes
4110-PFEUZ;Churned;Competitor;Yes
0256-LTHVJ;Churned;Competitor;Yes
0880-TKATG;Churned;Competitor;Yes
3811-VBYBZ;Churned;Competitor;Yes
4640-UHDOS;Churned;Competitor;Yes
3583-EKAPL;Churned;Competitor;Yes
9399-APLBT;Churned;Competitor;Yes
2359-KMGLI;Churned;Competitor;Yes
0306-JAELE;Churned;Competitor;Yes
6227-HWPWX;Churned;Competitor;Yes
0447-BEMNG;Churned;Price;Yes
5949-XIKAE;Churned;Dissatisfaction;Yes
8372-JUXUI;Churned;Competitor;Yes
0388-EOPEX;Churned;Attitude;Yes
8205-OTCHB;Churned;Dissatisfaction;Yes
7783-YKGDV;Churned;Price;Yes
7218-HKQFK;Churned;Other;Yes
4636-QRJKY;Churned;Price;Yes
9412-GHEEC;Churned;Competitor;Yes
6825-UYPFK;Churned;Dissatisfaction;Yes
8397-MVTAZ;Churned;Other;Yes
9282-IZGQK;Churned;Other;Yes
1342-JPNKI;Churned;Other;Yes
2817-NTQDO;Churned;Dissatisfaction;Yes
6986-IJDHX;Churned;Competitor;Yes
5301-GAUUY;Churned;Competitor;Yes
0939-YAPAF;Churned;Competitor;Yes
4710-FDUIZ;Churned;Competitor;Yes
1218-VKFPE;Churned;Competitor;Yes
3627-FHKBK;Churned;Competitor;Yes
0719-SYFRB;Churned;Competitor;Yes
6543-CPZMK;Churned;Competitor;Yes
4765-OXPPD;Churned;Competitor;Yes
1009-IRMNA;Churned;Attitude;Yes
7207-RMRDB;Churned;Competitor;Yes
0195-IESCP;Churned;Competitor;Yes
4580-TMHJU;Churned;Other;Yes
0970-ETWGE;Churned;Competitor;Yes
0887-HJGAR;Churned;Competitor;Yes
9576-ANLXO;Churned;Competitor;Yes
2024-BASKD;Churned;Competitor;Yes
4464-JCOLN;Churned;Attitude;Yes
5650-VDUDS;Churned;Competitor;Yes
7538-GWHML;Churned;Competitor;Yes
3859-CVCET;Churned;Competitor;Yes
3276-HDUEG;Churned;Competitor;Yes
0822-GAVAP;Churned;Competitor;Yes
1448-PWKYE;Churned;Competitor;Yes
2276-YDAVZ;Churned;Competitor;Yes
5896-NPFWW;Churned;Competitor;Yes
7133-VBDCG;Churned;Competitor;Yes
1029-QFBEN;Churned;Competitor;Yes
4952-YSOGZ;Churned;Competitor;Yes
1589-AGTLK;Churned;Other;Yes
6439-GTPCA;Churned;Competitor;Yes
5138-WVKYJ;Churned;Competitor;Yes
2189-WWOEW;Churned;Other;Yes
1894-IGFSG;Churned;Competitor;Yes
7379-POKDZ;Churned;Competitor;Yes
0236-HFWSV;Churned;Competitor;Yes
3900-AQPHZ;Churned;Attitude;Yes
5842-POCOP;Churned;Competitor;Yes
2037-XJFUP;Churned;Competitor;Yes
7314-OXENN;Churned;Competitor;Yes
0322-CHQRU;Churned;Competitor;Yes
4678-DVQEO;Churned;Competitor;Yes
3009-JWMPU;Churned;Attitude;Yes
1450-GALXR;Churned;Competitor;Yes
3138-BKYAV;Churned;Attitude;Yes
4289-DTDKW;Churned;Competitor;Yes
1820-TQVEV;Churned;Attitude;Yes
2239-JALAW;Churned;Competitor;Yes
4853-RULSV;Churned;Attitude;Yes
6275-YDUVO;Churned;Attitude;Yes
0115-TFERT;Churned;Attitude;Yes
2311-QYMUQ;Churned;Attitude;Yes
3104-OWCGK;Churned;Other;Yes
9101-BWFSS;Churned;Other;Yes
6982-SSHFK;Churned;Competitor;Yes
1038-ZAGBI;Churned;Attitude;Yes
3027-ZTDHO;Churned;Other;Yes
2382-BCKQJ;Churned;Competitor;Yes
2207-NHRJK;Churned;Competitor;Yes
9944-HKVVB;Churned;Competitor;Yes
4124-MMETB;Churned;Competitor;Yes
3671-SHRSP;Churned;Competitor;Yes
3313-QKNKB;Churned;Competitor;Yes
5073-WXOYN;Churned;Competitor;Yes
0207-MDKNV;Churned;Competitor;Yes
9851-KIELU;Churned;Competitor;Yes
3908-BLSYF;Churned;Competitor;Yes
7549-MYGPK;Churned;Price;Yes
3804-RVTGV;Churned;Price;Yes
9227-LUNBG;Churned;Price;Yes
4315-MURBD;Churned;Price;Yes
9734-YWGEX;Churned;Price;Yes
2719-BDAQO;Churned;Price;Yes
9625-QSTYE;Churned;Competitor;Yes
6400-BWQKW;Churned;Dissatisfaction;Yes
6680-WKXRZ;Churned;Other;Yes
9448-REEVD;Churned;Other;Yes
9117-SHLZX;Churned;Dissatisfaction;Yes
4541-RMRLG;Churned;Attitude;Yes
3158-MOERK;Churned;Competitor;Yes
7294-TMAOP;Churned;Competitor;Yes
2834-JRTUA;Churned;Competitor;Yes
5875-YPQFJ;Churned;Competitor;Yes
8603-IJWDN;Churned;Competitor;Yes
3842-IYKUE;Churned;Competitor;Yes
6641-XRPSU;Churned;Competitor;Yes
8357-EQXFO;Churned;Competitor;Yes
9524-EGPJC;Churned;Competitor;Yes
6993-OHLXR;Churned;Competitor;Yes
8818-XYFCQ;Churned;Competitor;Yes
4695-VADHF;Churned;Competitor;Yes
3863-IUBJR;Churned;Competitor;Yes
8436-BJUMM;Churned;Competitor;Yes
9948-YPTDG;Churned;Competitor;Yes
4883-QICIH;Churned;Other;Yes
8329-IBCTI;Churned;Competitor;Yes
5669-SRAIP;Churned;Competitor;Yes
5981-ITEMU;Churned;Competitor;Yes
6941-PMGEP;Churned;Competitor;Yes
1624-WOIWJ;Churned;Competitor;Yes
2074-GKOWZ;Churned;Competitor;Yes
0376-YMCJC;Churned;Competitor;Yes
0634-SZPQA;Churned;Competitor;Yes
5536-RTPWK;Churned;Competitor;Yes
6166-ILMNY;Churned;Competitor;Yes
3097-NNSPB;Churned;Competitor;Yes
0655-RBDUG;Churned;Competitor;Yes
4361-BKAXE;Churned;Competitor;Yes
9878-TNQGW;Churned;Competitor;Yes
4607-CHPCA;Churned;Competitor;Yes
8824-RWFXJ;Churned;Competitor;Yes
9763-PDTKK;Churned;Competitor;Yes
7627-JKIAZ;Churned;Competitor;Yes
4081-DYXAV;Churned;Competitor;Yes
0927-LCSMG;Churned;Competitor;Yes
8257-RZAHR;Churned;Competitor;Yes
0841-NULXI;Churned;Other;Yes
7851-WZEKY;Churned;Competitor;Yes
8844-TONUD;Churned;Competitor;Yes
5868-CZJDR;Churned;Attitude;Yes
0135-NMXAP;Churned;Attitude;Yes
6270-OMFIW;Churned;Attitude;Yes
0107-WESLM;Churned;Attitude;Yes
3992-YWPKO;Churned;Competitor;Yes
0125-LZQXK;Churned;Attitude;Yes
5673-FSSMF;Churned;Attitude;Yes
1579-KLYDT;Churned;Competitor;Yes
3927-NLNRY;Churned;Other;Yes
6358-LYNGM;Churned;Other;Yes
5494-HECPR;Churned;Other;Yes
9824-BEMCV;Churned;Competitor;Yes
1373-ORVIZ;Churned;Competitor;Yes
9866-QEVEE;Churned;Competitor;Yes
9897-KXHCM;Churned;Competitor;Yes
7979-CORPM;Churned;Other;Yes
1618-CFHME;Churned;Other;Yes
3165-HDOEW;Churned;Other;Yes
6581-NQCBA;Churned;Other;Yes
1689-MRZQR;Churned;Other;Yes
5835-BEQEU;Churned;Competitor;Yes
5552-ZNFSJ;Churned;Other;Yes
2223-KAGMX;Churned;Price;Yes
7321-PKUYW;Churned;Competitor;Yes
2833-SLKDQ;Churned;Competitor;Yes
7595-EUIVN;Churned;Competitor;Yes
2026-TGDHM;Churned;Competitor;Yes
4030-VPZBD;Churned;Dissatisfaction;Yes
2408-TZMJL;Churned;Dissatisfaction;Yes
7993-PYKOF;Churned;Dissatisfaction;Yes
5027-XWQHA;Churned;Dissatisfaction;Yes
4566-QVRRW;Churned;Competitor;Yes
0201-OAMXR;Churned;Dissatisfaction;Yes
7831-QGOXH;Churned;Other;Yes
6393-WRYZE;Churned;Other;Yes
6599-RCLCJ;Churned;Competitor;Yes
9831-BPFRI;Churned;Dissatisfaction;Yes
1725-MIMXW;Churned;Dissatisfaction;Yes
0031-PVLZI;Churned;Price;Yes
4791-QRGMF;Churned;Competitor;Yes
4671-LXRDQ;Churned;Competitor;Yes
1934-SJVJK;Churned;Price;Yes
3838-OZURD;Churned;Competitor;Yes
9269-CQOOL;Churned;Competitor;Yes
2845-HSJCY;Churned;Competitor;Yes
1184-PJVDB;Churned;Competitor;Yes
9415-DPEWS;Churned;Competitor;Yes
7943-RQCHR;Churned;Competitor;Yes
